gold_id,candidate_name,date,day_of_week,d_day,time,district,place_name,address,event_title,place_type,campaign_activity_type,online_offline,target_voter_group,context_tags,gold_label_0_3,gold_label_reason,use_for_place_recommendation,use_for_message_recommendation,source_image,time_slot
GWON3_022,정원오,2026-05-04,월,D-30,10:30,중구,태평빌딩 301호,중구 세종대로 74-1,서울지역 시·구의원 출마후보 응원대회,선거사무소,선거조직행사,오프라인,당원/조직,"선거조직,응원대회",2,선거조직 행사로 오프라인 장소성이 있으나 직접 유세 장소성은 제한적이다.,TRUE,TRUE,정원오20260504.jpg,morning
GWON3_023,정원오,2026-05-04,월,D-30,12:10,중구,태평빌딩 301호,중구 세종대로 74-1,서울지역 20대 후보자·나번 후보자 응원대회,선거사무소,선거조직행사,오프라인,"당원/조직,청년","선거조직,청년,응원대회",2,조직 대상 오프라인 일정으로 메시지·조직 분석에는 유용하지만 대중 유세 장소성은 중간이다.,TRUE,TRUE,정원오20260504.jpg,afternoon
GWON3_024,정원오,2026-05-04,월,D-30,14:30,영등포구,한국거래소,영등포구 여의나루로 76,정원오의 찾아가는 현장 : 금융편,정책현장,현장방문,오프라인,"직장인,금융업 종사자","금융,현장방문,직장인",3,금융 현장을 직접 방문한 일정으로 직장인 접촉 및 정책 현장성이 명확하다.,TRUE,TRUE,정원오20260504.jpg,afternoon
GWON3_025,정원오,2026-05-05,화,D-29,11:00,광진구,서울어린이대공원,아차산역 3번 출구,2026 서울어린이정원 페스티벌,어린이/가족시설,기념행사,오프라인,"가족/어린이,일반시민","어린이날,가족,축제,공원",3,어린이날 가족 행사로 대중 접촉 가능성이 높아 강한 장소 추천 정답이다.,TRUE,TRUE,정원오20260505.jpg,morning
GWON3_026,정원오,2026-05-05,화,D-29,13:00,송파구,잠실종합운동장,송파구 올림픽로 19-2,정원오의 찾아가는 현장 : 잠실야구장편,체육시설,현장방문,오프라인,"가족/어린이,체육인,일반시민","야구장,체육시설,어린이날,현장방문",3,대중이 모이는 체육시설 방문으로 장소성과 접촉 가능성이 높다.,TRUE,TRUE,정원오20260505.jpg,afternoon
GWON3_027,정원오,2026-05-06,수,D-28,10:00,중구,천주교 서울대교구 사제관,중구 명동길 74,정순택 천주교 서울대교구장 예방,종교시설,종교행사,오프라인,종교인,"종교,예방,명동",2,종교 지도자 예방은 장소 의미가 있으나 직접 유세 장소성은 중간 수준이다.,TRUE,TRUE,정원오20260506.jpg,morning
GWON3_028,정원오,2026-05-06,수,D-28,10:40,중구,장충체육관,중구 동호로 241,대한노인회 서울시연합회 제54회 어버이날 기념행사,복지시설,기념행사,오프라인,"노년층,일반시민","어버이날,노년층,기념행사,복지",3,어버이날 기념행사는 노년층 접촉 가능성이 높은 오프라인 현장이다.,TRUE,TRUE,정원오20260506.jpg,morning
GWON3_029,정원오,2026-05-06,수,D-28,12:30,해당 없음,YTN 뉴스나우,해당 없음,YTN 뉴스나우,방송/언론,방송출연,온라인,언론시청자,"방송,뉴스,메시지",1,방송 출연은 메시지 노출에는 적합하지만 장소 추천 평가에는 약하다.,FALSE,TRUE,정원오20260506.jpg,afternoon
GWON3_030,정원오,2026-05-06,수,D-28,13:30,영등포구,국회 본수대 앞,영등포구 의사당대로 1,서울시장-강원도지사 후보 정책협약식,공공기관,협약식,혼합,"일반시민,언론시청자","협약식,정책,국회,방송",2,정책협약식은 오프라인 장소성이 있으나 직접 유권자 접촉성은 중간 수준이다.,TRUE,TRUE,정원오20260506.jpg,afternoon
GWON3_031,정원오,2026-05-06,수,D-28,16:00,종로구,원불교 서울교구 통덕전,종로구 경운로 75,하타원 모경희 원불교 서울교구장 예방,종교시설,종교행사,오프라인,종교인,"종교,예방,종로",2,종교계 예방 일정으로 장소 의미는 있으나 장소 추천 강한 정답은 아니다.,TRUE,TRUE,정원오20260506.jpg,afternoon
GWON3_032,정원오,2026-05-07,목,D-27,08:30,영등포구,페어몬트 앰배서더 서울 그랜드볼룸,영등포구 여의대로 108,뉴스1 미래포럼,방송/언론,기념행사,오프라인,"언론시청자,일반시민","포럼,언론,오전",2,포럼 참석은 오프라인 일정이나 대중 유세 장소성은 중간 수준이다.,TRUE,TRUE,정원오20260507.jpg,morning
GWON3_033,정원오,2026-05-07,목,D-27,09:40,영등포구,국회 소통관,영등포구 의사당대로 1,"교통공약 발표 - 중단 없고, 경계 없는 메가서울 교통혁명",정책현장,공약발표,혼합,"언론시청자,직장인","교통,공약발표,국회,방송",2,교통공약 발표 장소로 정책 맥락은 강하지만 직접 유권자 접촉성은 제한적이다.,TRUE,TRUE,정원오20260507.jpg,morning
GWON3_034,정원오,2026-05-07,목,D-27,10:10,영등포구,국회 의원회관 대회의실,영등포구 의사당대로 1,36개 직능단체 정책협약식,직능단체,협약식,오프라인,직능단체,"직능단체,협약식,정책",2,직능단체 협약식은 오프라인 정책 일정이나 장소 추천 강한 정답은 아니다.,TRUE,TRUE,정원오20260507.jpg,morning
GWON3_035,정원오,2026-05-07,목,D-27,14:50,송파구,서울시교통회관,송파구 올림픽로 319,정원오의 찾아가는 간담회④ : 서울시교통회관편,토론회/간담회,정책간담회,오프라인,"직능단체,교통업 종사자","교통,간담회,직능단체",2,교통 분야 간담회로 장소성과 대상 맥락은 있으나 직접 유세보다는 정책 일정이다.,TRUE,TRUE,정원오20260507.jpg,afternoon
GWON3_036,정원오,2026-05-07,목,D-27,16:00,송파구,송파 거여새마을지구 공공재개발 현장,송파구 오금로 528,정원오의 찾아가는 현장⑩ : 송파 거여새마을지구 공공재개발 현장,재개발/도시개발현장,현장방문,오프라인,지역주민,"재개발,주거,현장방문,송파",3,재개발 현장 방문으로 지역 현장성과 장소 추천 활용성이 높다.,TRUE,TRUE,정원오20260507.jpg,afternoon
GWON3_037,정원오,2026-05-07,목,D-27,17:00,송파구,새마을전통시장,송파구 석촌호수로 78,송파 하나씩 착착! 새마을전통시장,전통시장,지역상권방문,오프라인,"상인,지역주민","전통시장,상권,송파,오후",3,전통시장 방문은 지역 유권자와 상인 접촉 가능성이 높은 강한 정답이다.,TRUE,TRUE,정원오20260507.jpg,afternoon
GWON3_038,정원오,2026-05-08,금,D-26,09:00,송파구,조재희 송파구청장 후보 선거사무소,송파구 송파대로 423,더불어민주당 송파구 현장 최고위원회의,공공기관,선거조직행사,오프라인,"당원/조직,지역주민","선거조직,최고위원회의,송파",2,현장 최고위원회의는 장소성이 있으나 대중 접촉형 유세 장소는 아니다.,TRUE,TRUE,정원오20260508.jpg,morning
GWON3_039,정원오,2026-05-08,금,D-26,11:00,용산구,용산국제업무지구 현장,용산구 이촌로14길 7 맞은편,공약 발표 - 세계도시 서울의 대전환,재개발/도시개발현장,공약발표,혼합,"지역주민,언론시청자","도시개발,공약발표,용산,방송",2,도시개발 현장 공약 발표로 정책 맥락은 강하지만 직접 유세 장소성은 보조적이다.,TRUE,TRUE,정원오20260508.jpg,morning
GWON3_040,정원오,2026-05-08,금,D-26,15:00,강남구,개포우성7차아파트 1015~105동 사이,강남구 개포로110길 15,정원오의 찾아가는 현장⑪ : 강남 재건축편,재개발/도시개발현장,현장방문,오프라인,지역주민,"재건축,주거,현장방문,강남",3,재건축 생활 현장을 직접 방문한 일정으로 지역 현장성이 높다.,TRUE,TRUE,정원오20260508.jpg,afternoon
GWON3_041,정원오,2026-05-09,토,D-25,09:00,영등포구,국회 의원회관,영등포구 의사당대로 1,정원오의 찾아가는 간담회⑤ : 직능단체편,직능단체,직능간담회,오프라인,직능단체,"직능단체,간담회,정책",2,직능단체 간담회는 오프라인 정책 일정이나 일반 장소 추천 정답으로는 보조적이다.,TRUE,TRUE,정원오20260509.jpg,morning
GWON3_042,정원오,2026-05-09,토,D-25,11:45,영등포구,샛강생태공원,영등포구 여의동로 48 윤중초교 앞 삼거리,정원오의 찾아가는 현장⑫ : 샛강생태공원편,공원,현장방문,오프라인,"지역주민,일반시민","공원,생태,현장방문,주말",3,공원 현장 방문은 대중 접촉 가능성이 높고 장소성이 명확하다.,TRUE,TRUE,정원오20260509.jpg,morning
GWON3_043,정원오,2026-05-09,토,D-25,13:30,영등포구,여의도공원 3동 무궁화화장실 앞,영등포구 여의공원로 68 3동,정원오가 간다 : 찾아가는 서울人터뷰④ : 택시운전사님편,노동현장,현장방문,오프라인,"노동자,직장인","택시,노동,인터뷰,공원",3,택시운전사 현장 인터뷰로 노동·교통 현장성과 장소성이 있다.,TRUE,TRUE,정원오20260509.jpg,afternoon
GWON3_044,정원오,2026-05-10,일,D-24,11:00,중구,태평빌딩 301호,중구 세종대로 74-1,"착착캠프 정책자문단 2차 출범식 미래 서울, 전문가와 함께",토론회/간담회,정책간담회,오프라인,"직능단체,전문가","정책자문,전문가,출범식",2,정책자문단 출범식은 오프라인 정책 일정으로 메시지 분석에 더 적합하다.,TRUE,TRUE,정원오20260510.jpg,morning
GWON3_045,정원오,2026-05-10,일,D-24,11:35,중구,명동성당 마당,중구 명동길 74,"명동대성당 미사 평화가, 그리고 믿음과 더불어 사랑아",종교시설,종교행사,오프라인,"종교인,일반시민","종교,미사,명동",2,종교시설 방문으로 장소 의미는 있으나 직접 유세 장소성은 중간 수준이다.,TRUE,TRUE,정원오20260510.jpg,morning
GWON3_046,정원오,2026-05-10,일,D-24,14:20,확인 필요,확인 필요,확인 필요,정원오가 간다 : 찾아가는 서울人터뷰⑤ : 반려동물편,어린이/가족시설,현장방문,오프라인,"가족/어린이,일반시민","반려동물,인터뷰,생활현장",2,반려동물 생활 현장 콘텐츠로 보이나 장소 정보가 불명확해 보조 정답으로 처리한다.,FALSE,TRUE,정원오20260510.jpg,afternoon
GWON3_047,정원오,2026-05-10,일,D-24,15:30,중구,태평빌딩 301호,중구 세종대로 74-1,서울시리모델링주택조합협의회 정책제안 간담회 더 나은 서울 주거환경,시민단체/협회,정책간담회,오프라인,"직능단체,지역주민","주거,리모델링,정책간담회",2,주거 관련 정책간담회로 장소성은 있으나 직접 유세 장소 추천에는 보조적이다.,TRUE,TRUE,정원오20260510.jpg,afternoon
GWON3_048,정원오,2026-05-11,월,D-23,07:30,해당 없음,CBS 박성태의 뉴스쇼,해당 없음,CBS 박성태의 뉴스쇼,방송/언론,방송출연,온라인,언론시청자,"방송,뉴스,메시지,아침",1,라디오 방송 일정으로 장소 추천보다는 메시지 추천에 적합하다.,FALSE,TRUE,정원오20260511.jpg,morning
GWON3_049,정원오,2026-05-11,월,D-23,10:00,강서구,마곡 LG사이언스파크 ISC동,강서구 마곡중앙10로 30,정원오가 간다⑥ : 찾아가는 미래 <AI편>,정책현장,현장방문,오프라인,"청년,직장인,전문가","AI,미래산업,현장방문,마곡",3,AI 산업 현장 방문으로 정책 현장성과 장소성이 뚜렷하다.,TRUE,TRUE,정원오20260511.jpg,morning
GWON3_050,정원오,2026-05-11,월,D-23,15:00,영등포구,중소기업중앙회 제1하늘 KBIZ홀,영등포구 은행로 30,제9회 전국동시지방선거 서울 공천자대회 - 일 잘하는 지방정부,선거사무소,선거조직행사,오프라인,당원/조직,"선거조직,공천자대회",2,공천자대회는 조직 동원 성격이 강해 장소 추천의 보조 정답으로 적합하다.,TRUE,TRUE,정원오20260511.jpg,afternoon
GWON3_051,정원오,2026-05-11,월,D-23,16:30,영등포구,국회 의원회관 제2간담회의실,영등포구 의사당대로 1,정원오의 찾아가는 간담회⑥ : 미용업계편,직능단체,직능간담회,오프라인,"직능단체,소상공인","미용업계,직능단체,간담회",2,미용업계 직능 간담회로 정책 메시지 분석에 적합하지만 직접 유세 장소성은 중간이다.,TRUE,TRUE,정원오20260511.jpg,afternoon
GWON3_052,정원오,2026-05-11,월,D-23,17:10,해당 없음,MBC TV,해당 없음,제9회 전국동시지방선거 정강정책 방송연설 - 문화도시 서울의 미래,방송/언론,방송출연,온라인,언론시청자,"방송연설,정강정책,문화도시",1,방송연설은 메시지 노출 일정으로 장소 추천 정답으로는 약하다.,FALSE,TRUE,정원오20260511.jpg,afternoon
GWON3_053,정원오,2026-05-12,화,D-22,10:00,동대문구,청량리역 광장,동대문구 전농동 591-52,G2 공약 발표 - 서울 공간 대전환,정책현장,공약발표,혼합,"지역주민,언론시청자","공약발표,도시공간,청량리,방송",2,공간 정책 공약 발표 장소로 정책 맥락은 강하지만 장소 추천에는 보조 정답이다.,TRUE,TRUE,정원오20260512.jpg,morning
GWON3_054,정원오,2026-05-12,화,D-22,14:35,해당 없음,SBS 주영진의 뉴스브리핑,해당 없음,SBS 주영진의 뉴스브리핑,방송/언론,방송출연,온라인,언론시청자,"방송,뉴스브리핑,메시지",1,방송 출연 일정으로 장소 추천 평가보다는 메시지 추천에 활용된다.,FALSE,TRUE,정원오20260512.jpg,afternoon
GWON3_055,정원오,2026-05-12,화,D-22,16:30,중구,태평빌딩 302호,중구 세종대로 74-1,"서울 서북권3구(은평·서대문·마포) 공동정책 협약식 - 뭉치는 서북, 균형잡힌 서울",토론회/간담회,협약식,오프라인,"당원/조직,지역주민","협약식,서북권,균형발전",2,공동정책 협약식은 오프라인 정책 일정이나 직접 유세 장소성은 중간이다.,TRUE,TRUE,정원오20260512.jpg,afternoon
GWON3_056,정원오,2026-05-13,수,D-21,08:30,중구,시청 앞 광장,중구 을지로 12,서울-충북 상생 협약식 - 대한민국의 미래를 함께 열겠습니다,공공기관,협약식,혼합,"일반시민,언론시청자","협약식,상생,시청,방송",2,상생 협약식은 상징적 장소성이 있으나 직접 유세 장소성은 보조적이다.,TRUE,TRUE,정원오20260513.jpg,morning
GWON3_057,정원오,2026-05-13,수,D-21,10:40,영등포구,국회 소통관,영등포구 의사당대로 1,정원오 후보 중요 공약 발표 기자회견,방송/언론,기자회견,혼합,"언론시청자,일반시민","기자회견,공약발표,국회,방송",2,공약 기자회견은 정책 메시지 평가에 적합하지만 장소 추천 정답으로는 보조적이다.,TRUE,TRUE,정원오20260513.jpg,morning
GWON3_058,정원오,2026-05-14,목,D-20,10:00,중구,대한상공회의소 국제회의장,중구 세종대로 39,정원오 더불어민주당 서울시장 후보 초청 편집인협회 포럼,방송/언론,기념행사,오프라인,"언론시청자,직능단체","언론,포럼,정책",2,언론 포럼은 오프라인 장소성이 있으나 대중 유세 장소성은 중간 수준이다.,TRUE,TRUE,정원오20260514.jpg,morning
GWON3_059,정원오,2026-05-14,목,D-20,14:00,중구,투썸플레이스 정동길점,중구 정동길 3,정원오의 찾아가는 간담회⑦ : 소상공인편 - 소상공인의 든든한 동반자 서울,골목상권,정책간담회,오프라인,"소상공인,상인","소상공인,골목상권,간담회,정동",3,소상공인과 만나는 현장 간담회로 상권성과 유권자 접촉 가능성이 높다.,TRUE,TRUE,정원오20260514.jpg,afternoon
GWON3_060,정원오,2026-05-15,금,D-19,11:00,영등포구,국회 소통관,영등포구 의사당대로 1,정원오 후보 주요 공약 발표 기자회견,방송/언론,기자회견,혼합,"언론시청자,일반시민","기자회견,공약발표,방송",2,공약 기자회견으로 정책 메시지는 강하지만 장소 추천 정답으로는 보조적이다.,TRUE,TRUE,정원오20260515.jpg,morning
GWON3_061,정원오,2026-05-15,금,D-19,12:00,종로구,광화문광장 이순신 동상 앞,종로구 세종대로 172,TBS 릴레이발언대 격려방문,방송/언론,방송출연,오프라인,"언론시청자,일반시민","방송,광화문,격려방문",2,방송 관련 현장 방문이지만 광장이라는 장소성이 있어 보조 정답으로 활용 가능하다.,TRUE,TRUE,정원오20260515.jpg,afternoon
GWON3_062,정원오,2026-05-15,금,D-19,13:30,영등포구,DDP아트홀 1관,영등포구 을지로 281,서울특별시 간호사회 창립80주년 기념행사,직능단체,기념행사,오프라인,"직능단체,의료인","간호사회,직능단체,기념행사",2,직능단체 기념행사로 장소성은 있으나 직접 유세 장소성은 중간이다.,TRUE,TRUE,정원오20260515.jpg,afternoon
GWON3_063,정원오,2026-05-15,금,D-19,14:40,중랑구,먹골역 7번출구 앞,중랑구 동일로 917,중랑 하나씩 착착! 제18회 중랑 서울장미축제,공원,방문인사,오프라인,"지역주민,일반시민","지역축제,장미축제,공원,중랑",3,지역축제 현장 방문으로 유권자 접촉 가능성이 높은 강한 정답이다.,TRUE,TRUE,정원오20260515.jpg,afternoon
GWON3_064,정원오,2026-05-15,금,D-19,15:10,확인 필요,확인 필요,확인 필요,정원오가 간다⑦ : 스승의 날 <어린이집 선생님편>,어린이/가족시설,현장방문,혼합,"가족/어린이,직능단체","스승의날,어린이집,교육,인터뷰",1,장소 정보가 이미지에 보이지 않아 장소 추천 평가에는 제한적이며 메시지 추천용으로 적합하다.,FALSE,TRUE,정원오20260515.jpg,afternoon
GWON3_065,정원오,2026-05-15,금,D-19,16:30,중구,태평빌딩 301호,중구 세종대로 74-1,양대노총 산별연맹 정책협약 및 제안서 전달식,노동현장,정책전달식,오프라인,"노동자,직능단체","노동,협약식,정책전달식",2,노동단체 정책협약·전달식으로 정책 맥락은 강하지만 직접 유세 장소성은 중간이다.,TRUE,TRUE,정원오20260515.jpg,afternoon
GWON3_066,정원오,2026-05-16,토,D-18,10:00,송파구,잠실실내체육관,송파구 올림픽로 25,"2026 서울시민체육대축전 20주년의 열정, 더 큰 축제로",체육시설,체육행사,오프라인,"체육인,일반시민,가족/어린이","체육행사,시민축제,송파,주말",3,시민 체육대축전으로 대중 접촉 가능성이 높고 장소성이 명확하다.,TRUE,TRUE,정원오20260516.jpg,morning
GWON3_067,정원오,2026-05-16,토,D-18,12:30,성동구,성수역 3번출구 앞,성동구 아차산로 116,정원오가 간다⑧ : 찾아가는 서울人터뷰 <성수동편>,골목상권,현장방문,오프라인,"청년,지역주민,상인","성수동,골목상권,인터뷰,현장방문",3,성수동 현장 인터뷰로 상권성과 유권자 접촉 가능성이 높다.,TRUE,TRUE,정원오20260516.jpg,afternoon
GWON3_068,정원오,2026-05-16,토,D-18,18:40,종로구,황인재문,종로구 종로 288,불기2570(2026)년 연등회 연등행렬 마음과 세상을 밝히는 연등회,종교시설,종교행사,오프라인,"종교인,일반시민","연등회,종교,축제,야간",3,대중 참여 연등행렬 행사로 현장 접촉 가능성이 높아 장소 추천에 적합하다.,TRUE,TRUE,정원오20260516.jpg,evening
